date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:44:41	1076/1076	---MCZ	200	added ('OK')	text/css	etag:W/%226600ea2b-434%22	https://siraplimau.com/app/themes/flex-mag/css/reset.css?ver=201812271620	C:/8%20Tips%20Keluarga%20Bahagia%20Menurut%20Islam/siraplimau.com/app/themes/flex-mag/css/reset8efa.css	(from https://siraplimau.com/8-tips-keluarga-bahagia-menurut-islam-dari-ustazah-siti-nor-bahyah-mahamood/)
11:44:42	32318/32318	---MCZ	200	added ('OK')	text/css	etag:W/%228e12157da5fc90094ae4113ba110456b%22	http://netdna.bootstrapcdn.com/font-awesome/4.4.0/css/font-awesome.css?ver=201812271620	C:/8%20Tips%20Keluarga%20Bahagia%20Menurut%20Islam/netdna.bootstrapcdn.com/font-awesome/4.4.0/css/font-awesome8efa.css	(from https://siraplimau.com/8-tips-keluarga-bahagia-menurut-islam-dari-ustazah-siti-nor-bahyah-mahamood/)
11:44:42	98136/98136	---MCZ	200	added ('OK')	text/css	etag:W/%226600ea2b-17f58%22	https://siraplimau.com/app/themes/flex-mag/style.css?ver=201812271620	C:/8%20Tips%20Keluarga%20Bahagia%20Menurut%20Islam/siraplimau.com/app/themes/flex-mag/style8efa.css	(from https://siraplimau.com/8-tips-keluarga-bahagia-menurut-islam-dari-ustazah-siti-nor-bahyah-mahamood/)
11:44:42	91619/91619	---MCZ	200	added ('OK')	text/css	etag:W/%226600ea2b-165e3%22	https://siraplimau.com/app/themes/flex-mag/css/media-queries.css?ver=201812271620	C:/8%20Tips%20Keluarga%20Bahagia%20Menurut%20Islam/siraplimau.com/app/themes/flex-mag/css/media-queries8efa.css	(from https://siraplimau.com/8-tips-keluarga-bahagia-menurut-islam-dari-ustazah-siti-nor-bahyah-mahamood/)
11:44:44	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20May%202024%2003:44:45%20GMT	http://siraplimau.com/app/plugins/a3-lazy-load/assets/css/jquery.lazyloadxt.fadein.css?ver=5.6.2	C:/8%20Tips%20Keluarga%20Bahagia%20Menurut%20Islam/siraplimau.com/app/plugins/a3-lazy-load/assets/css/jquery.lazyloadxt.fadein.114c7e.delayed	(from https://siraplimau.com/8-tips-keluarga-bahagia-menurut-islam-dari-ustazah-siti-nor-bahyah-mahamood/)
11:44:44	8189/8189	---MCZ	200	added ('OK')	text/css	etag:W/%226600ea2b-1ffd%22	https://siraplimau.com/app/themes/flex-mag/css/override.css?ver=201812271620	C:/8%20Tips%20Keluarga%20Bahagia%20Menurut%20Islam/siraplimau.com/app/themes/flex-mag/css/override8efa.css	(from https://siraplimau.com/8-tips-keluarga-bahagia-menurut-islam-dari-ustazah-siti-nor-bahyah-mahamood/)
11:44:44	445/445	---MCZ	200	added ('OK')	text/css	etag:W/%2266012142-1bd%22	https://siraplimau.com/app/plugins/a3-lazy-load/assets/css/jquery.lazyloadxt.fadein.css?ver=5.6.2	C:/8%20Tips%20Keluarga%20Bahagia%20Menurut%20Islam/siraplimau.com/app/plugins/a3-lazy-load/assets/css/jquery.lazyloadxt.fadein4c7e.css	(from https://siraplimau.com/8-tips-keluarga-bahagia-menurut-islam-dari-ustazah-siti-nor-bahyah-mahamood/)
11:44:44	89496/89496	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266012142-15d98%22	https://siraplimau.com/wp/wp-includes/js/jquery/jquery.min.js?ver=3.5.1	C:/8%20Tips%20Keluarga%20Bahagia%20Menurut%20Islam/siraplimau.com/wp/wp-includes/js/jquery/jquery.min9d52.js	(from https://siraplimau.com/8-tips-keluarga-bahagia-menurut-islam-dari-ustazah-siti-nor-bahyah-mahamood/)
11:44:45	11224/11224	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266012142-2bd8%22	https://siraplimau.com/wp/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	C:/8%20Tips%20Keluarga%20Bahagia%20Menurut%20Islam/siraplimau.com/wp/wp-includes/js/jquery/jquery-migrate.mind617.js	(from https://siraplimau.com/8-tips-keluarga-bahagia-menurut-islam-dari-ustazah-siti-nor-bahyah-mahamood/)
11:44:45	2242/2242	---MCZ	200	added ('OK')	application/javascript	etag:W/%226600ea2b-8c2%22	https://siraplimau.com/app/plugins/lightning-tag-plugin-wordpress/public/js/lightning-tag-public.js?ver=1.0.0	C:/8%20Tips%20Keluarga%20Bahagia%20Menurut%20Islam/siraplimau.com/app/plugins/lightning-tag-plugin-wordpress/public/js/lightning-tag-public8a54.js	(from https://siraplimau.com/8-tips-keluarga-bahagia-menurut-islam-dari-ustazah-siti-nor-bahyah-mahamood/)
